Row Labels,Average of RTD Actual Load
7 AM,4499.566667
8 AM,4729.583333
9 AM,4910.208333
10 AM,5084.533333
11 AM,5217.325
12 PM,5246.508333
1 PM,5205.441667
2 PM,5224.95
3 PM,5261.233333
4 PM,5318.483333
5 PM,5512.808333
6 PM,5542.891667
7 PM,5476.991667
8 PM,5372.408333
9 PM,5231.458333
10 PM,5009.891667
11 PM,4724.616667
11-Nov,5270.086598
12 AM,4454.566667
1 AM,4282.083333
2 AM,4154.908333
3 AM,4104.041667
4 AM,4133.841667
5 AM,4323.475
6 AM,4728.116667
7 AM,5126.78
8 AM,5496.766667
9 AM,5695.058333
10 AM,5769.266667
11 AM,5819.741667
12 PM,5818.575
1 PM,5818.475
2 PM,5819.758333
3 PM,5837.8
4 PM,5957.841667
5 PM,6149.291667
6 PM,6047.2
7 PM,5894.641667
8 PM,5707.991667
9 PM,5469.566667
10 PM,5136.975
11 PM,4771.141667
12-Nov,5575.110884
12 AM,4458.183333
1 AM,4234.525
2 AM,4094.033333
3 AM,4031.375
4 AM,4053.366667
5 AM,4270.9
6 AM,4786.1
7 AM,5321.033333
8 AM,5720.158333
9 AM,5941.525
10 AM,6063.65
11 AM,6141.183333
12 PM,6215.241667
1 PM,6269.391667
2 PM,6316.333333
3 PM,6393.975
4 PM,6486.783333
5 PM,6634.225
6 PM,6546.791667
7 PM,6408.333333
8 PM,6252.408333
9 PM,6035.678571
10 PM,5692.783333
11 PM,5319.157143
13-Nov,5903.123
12 AM,4989.3
1 AM,4810.292857
2 AM,4684.091667
3 AM,4621.614286
4 AM,4658.825
5 AM,4908.6
6 AM,5425.625
7 AM,5938.191667
8 AM,6251.416667
9 AM,6436.033333
10 AM,6471.058333
11 AM,6490.216667
12 PM,6488.791667
1 PM,6475.942857
2 PM,6453.575
3 PM,6501.466667
4 PM,6633.766667
5 PM,6818.816667
6 PM,6704.771429
7 PM,6573.75
8 PM,6376.341667
9 PM,6128.966667
10 PM,5779.435714
11 PM,5393.625
14-Nov,5784.982192
12 AM,5041.108333
1 AM,4816.341667
2 AM,4679.991667
3 AM,4625.241667
4 AM,4655.325
5 AM,4881.091667
6 AM,5369.758333
7 AM,5866.816667
8 AM,6163.975
9 AM,6334.433333
10 AM,6389.783333
11 AM,6373.164286
12 PM,6317.816667
1 PM,6294.35
2 PM,6287.675
3 PM,6338.366667
4 PM,6469.816667
5 PM,6588.608333
6 PM,6456.591667
7 PM,6269.2
8 PM,6073.333333
9 PM,5833.491667
10 PM,5519.485714
11 PM,5140.025
15-Nov,5581.836271
12 AM,4808.666667
1 AM,4594.208333
2 AM,4468.808333
3 AM,4415.516667
4 AM,4434.3
5 AM,4664.125
6 AM,5161.428571
7 AM,5662.141667
8 AM,5977.458333
9 AM,6137.935714
10 AM,6156.86
11 AM,6169.8
12 PM,6131.083333
1 PM,6114.508333
2 PM,6105.375
3 PM,6128.175
4 PM,6226.691667
5 PM,6348.308333
6 PM,6200.516667
7 PM,6010.608333
8 PM,5826.658333
9 PM,5616.708333
10 PM,5366.125
11 PM,5071.691667
16-Nov,5216.875517
12 AM,4792.691667
1 AM,4592.75
2 AM,4442.133333
3 AM,4365.775
4 AM,4350.575
5 AM,4454.283333
6 AM,4639.716667
7 AM,4883.35
8 AM,5138.908333
9 AM,5337.941667
10 AM,5482.164286
11 AM,5547.241667
12 PM,5557.566667
1 PM,5534.308333
2 PM,5532.266667
3 PM,5546.925
4 PM,5651.583333
5 PM,5843.866667
6 PM,5856.691667
7 PM,5795.858333
8 PM,5690.666667
9 PM,5561.758333
10 PM,5388.033333
11 PM,5173.741667
17-Nov,5217.540625
12 AM,4945.625
1 AM,4737.625
2 AM,4605.925
3 AM,4522.958333
4 AM,4485.408333
5 AM,4522.1
6 AM,4627.041667
7 AM,4769.883333
8 AM,4992.05
9 AM,5185.116667
10 AM,5330.541667
11 AM,5415.8
12 PM,5483.841667
1 PM,5541.766667
2 PM,5565.425
3 PM,5606.191667
4 PM,5720.491667
5 PM,5875.416667
6 PM,5887.725
7 PM,5832.4
8 PM,5725.4
9 PM,5566.691667
10 PM,5294.616667
11 PM,4980.933333
18-Nov,5684.535294
12 AM,4698.258333
1 AM,4520.333333
2 AM,4410.991667
3 AM,4357.716667
4 AM,4394.108333
5 AM,4634.3
6 AM,5123
7 AM,5655.825
8 AM,5987.507692
9 AM,6211.6
10 AM,6310.758333
11 AM,6337.683333
12 PM,6369.691667
1 PM,6354.225
2 PM,6343.458333
3 PM,6375.783333
4 PM,6484.541667
5 PM,6592.1
6 PM,6438.1
7 PM,6275.225
8 PM,6095.775
9 PM,5846.991667
10 PM,5489.191667
11 PM,5096.433333
19-Nov,5567.052083
12 AM,4743.666667
1 AM,4534.808333
2 AM,4392.3
3 AM,4352.725
4 AM,4357.766667
5 AM,4569.816667
6 AM,5075.533333
7 AM,5599.475
8 AM,5909.808333
9 AM,6046.7
10 AM,6096.441667
11 AM,6123.525
12 PM,6112.025
1 PM,6100.433333
2 PM,6117.225
3 PM,6171.316667
4 PM,6305.125
5 PM,6435.408333
6 PM,6309.383333
7 PM,6155.783333
8 PM,5976
9 PM,5729.308333
10 PM,5385.341667
11 PM,5009.333333
20-Nov,5592.604514
12 AM,4677.541667
1 AM,4464.516667
2 AM,4335.108333
3 AM,4292.091667
4 AM,4322.133333
5 AM,4546.175
6 AM,5062.683333
7 AM,5595.85
8 AM,5932.716667
9 AM,6133.491667
10 AM,6149.275
11 AM,6184.95
12 PM,6202.608333
1 PM,6171.25
2 PM,6148.791667
3 PM,6193.425
4 PM,6336.075
5 PM,6503.441667
6 PM,6381.925
7 PM,6220.283333
8 PM,6030.941667
9 PM,5788.716667
10 PM,5462.341667
11 PM,5086.175
21-Nov,5543.125
12 AM,4737.658333
1 AM,4520.858333
2 AM,4398.366667
3 AM,4342.766667
4 AM,4356.966667
5 AM,4584.716667
6 AM,5085.866667
7 AM,5613.241667
8 AM,5893.033333
9 AM,6044.108333
10 AM,6088.5875
11 AM,6091.608333
12 PM,6078.825
1 PM,6080.391667
2 PM,6066.966667
3 PM,6102.008333
4 PM,6241.091667
5 PM,6411.783333
6 PM,6268.325
7 PM,6087.075
8 PM,5881.275
9 PM,5626.807692
10 PM,5325.613333
11 PM,4972.641667
22-Nov,5548.190397
12 AM,4646.608333
1 AM,4422.958333
2 AM,4299.55
3 AM,4217.608333
4 AM,4239.441667
5 AM,4467.908333
6 AM,4963.641667
7 AM,5479.525
8 AM,5803.228571
9 AM,5974.633333
10 AM,6112.116667
11 AM,6180.61875
12 PM,6198.928571
1 PM,6231.116667
2 PM,6214.716667
3 PM,6215.958333
4 PM,6279.8
5 PM,6367.928571
6 PM,6234.483333
7 PM,6065.192857
8 PM,5861.358333
9 PM,5655.291667
10 PM,5390.491667
11 PM,5120.228571
23-Nov,5133.699667
12 AM,4828.114286
1 AM,4617.691667
2 AM,4486.708333
3 AM,4408.625
4 AM,4380.708333
5 AM,4457.875
6 AM,4628.391667
7 AM,4825.841667
8 AM,5066.925
9 AM,5245.258333
10 AM,5382.775
11 AM,5421.1625
12 PM,5433.60625
1 PM,5415.033333
2 PM,5412.3
3 PM,5446.216667
4 PM,5583.742857
5 PM,5721.083333
6 PM,5694.083333
7 PM,5612.8
8 PM,5490.983333
9 PM,5350.783333
10 PM,5152.95
11 PM,4925.266667
24-Nov,5092.87651
12 AM,4686.825
1 AM,4492.016667
2 AM,4345
3 AM,4256.908333
4 AM,4223.175
5 AM,4269.883333
6 AM,4387.466667
7 AM,4537.591667
8 AM,4773.008333
9 AM,5059.078571
10 AM,5263.741667
11 AM,5416.891667
12 PM,5486.291667
1 PM,5498.991667
2 PM,5527.35
3 PM,5573.808333
4 PM,5663.25
5 PM,5801.933333
6 PM,5808.5
7 PM,5750.166667
8 PM,5642.383333
9 PM,5491.30625
10 PM,5253.8
11 PM,4942.5875
25-Nov,5524.393197
12 AM,4659.733333
1 AM,4469.758333
2 AM,4360.458333
3 AM,4316.883333
4 AM,4357.825
5 AM,4602.35
6 AM,5095.175
7 AM,5579.9
8 AM,5872.416667
9 AM,6021.416667
10 AM,6048.633333
11 AM,6050.3
12 PM,6057.408333
1 PM,6054.016667
2 PM,6055.25
3 PM,6076.591667
4 PM,6213.05
5 PM,6376.475
6 PM,6256.6
7 PM,6091.641667
8 PM,5903.025
9 PM,5668.825
10 PM,5370.94375
11 PM,4990.258333
26-Nov,5435.814384
12 AM,4645.441667
1 AM,4420.166667
2 AM,4300.091667
3 AM,4256.233333
4 AM,4275.816667
5 AM,4494.233333
6 AM,4990.325
7 AM,5502.483333
8 AM,5819.025
9 AM,5973.916667
10 AM,5994.135714
11 AM,6010.575
12 PM,5990.233333
1 PM,5982.525
2 PM,5960.033333
3 PM,5986.925
4 PM,6103.858333
5 PM,6237.316667
6 PM,6113.408333
7 PM,5943.7
8 PM,5757.391667
9 PM,5548.666667
10 PM,5247.15
11 PM,4901.835714
27-Nov,5354.477055
12 AM,4564.366667
1 AM,4344.158333
2 AM,4217.416667
3 AM,4162.7
4 AM,4185
5 AM,4395.108333
6 AM,4868.425
7 AM,5364.991667
8 AM,5713.65
9 AM,5919.208333
10 AM,5972.483333
11 AM,6019.358333
12 PM,6010.835714
1 PM,5970.016667
2 PM,5906.958333
3 PM,5920.125
4 PM,5997.583333
5 PM,6088.55
6 PM,5957.308333
7 PM,5787.525
8 PM,5618.741667
9 PM,5395.114286
10 PM,5153.8
11 PM,4857.858333
28-Nov,4824.141554
12 AM,4554.35
1 AM,4353.9
2 AM,4212.966667
3 AM,4134.125
4 AM,4128.75
5 AM,4204.033333
6 AM,4370.008333
7 AM,4557.366667
8 AM,4780.708333
9 AM,4959.6
10 AM,5094.25
11 AM,5194.516667
12 PM,5223.483333
1 PM,5228.275
2 PM,5236.041667
3 PM,5175.985714
4 PM,5210.3
5 PM,5282.225
6 PM,5182.508333
7 PM,5103.35
8 PM,5013.775
9 PM,4964.1
10 PM,4862.983333
11 PM,4708.96875
29-Nov,5267.504138
12 AM,4552.05
1 AM,4411.975
2 AM,4318.275
3 AM,4276.675
4 AM,4298.208333
5 AM,4458.033333
6 AM,4776.766667
7 AM,5101.8
8 AM,5404.208333
9 AM,5552.075
10 AM,5624.475
11 AM,5692.975
12 PM,5692.7
1 PM,5679.608333
2 PM,5668.416667
3 PM,5706.85
4 PM,5840.741667
5 PM,6002.341667
6 PM,5940.591667
7 PM,5811.541667
8 PM,5677.958333
9 PM,5506.775
10 PM,5312.908333
11 PM,5041.283333
30-Nov,5099.946528
12 AM,4786.975
1 AM,4597.066667
2 AM,4461.875
3 AM,4385.175
4 AM,4362.358333
5 AM,4445.291667
6 AM,4604.658333
7 AM,4800.616667
8 AM,5010.908333
9 AM,5191.866667
10 AM,5308.758333
11 AM,5364.741667
12 PM,5370.966667
1 PM,5336.833333
2 PM,5334.258333
3 PM,5360.041667
4 PM,5499.533333
5 PM,5647.8
6 PM,5662.666667
7 PM,5610.25
8 PM,5524.233333
9 PM,5415.275
10 PM,5263.775
11 PM,5052.791667
1-Dec,5312.523448
12 AM,4830.416667
1 AM,4645.841667
2 AM,4506.875
3 AM,4432.433333
4 AM,4405.908333
5 AM,4457.358333
6 AM,4577.166667
7 AM,4719.108333
8 AM,4966.133333
9 AM,5220.425
10 AM,5450.358333
11 AM,5625.591667
12 PM,5734.391667
1 PM,5829.408333
2 PM,5911.633333
3 PM,5937.375
4 PM,6044.85
5 PM,6120.575
6 PM,6088.358333
7 PM,5980.833333
8 PM,5852.05
9 PM,5668.916667
10 PM,5402.65
11 PM,5076.883333
2-Dec,5904.293403
12 AM,4806.45
1 AM,4607.633333
2 AM,4497.275
3 AM,4438.65
4 AM,4473.766667
5 AM,4711.75
6 AM,5185.166667
7 AM,5719.241667
8 AM,6112.05
9 AM,6348.525
10 AM,6472.258333
11 AM,6559.508333
12 PM,6619.358333
1 PM,6655.758333
2 PM,6656.975
3 PM,6705.191667
4 PM,6825.891667
5 PM,6927.1
6 PM,6805.05
7 PM,6644.908333
8 PM,6452.408333
9 PM,6199.95
10 PM,5836.808333
11 PM,5441.366667
3-Dec,5945.310345
12 AM,5111.75
1 AM,4880.233333
2 AM,4744.616667
3 AM,4669.125
4 AM,4689.258333
5 AM,4913.916667
6 AM,5415.033333
7 AM,5940.15
8 AM,6266.208333
9 AM,6449.891667
10 AM,6491.435714
11 AM,6512.091667
12 PM,6487.35
1 PM,6468.725
2 PM,6454.291667
3 PM,6499.6
4 PM,6653.808333
5 PM,6823.566667
6 PM,6725.925
7 PM,6604.458333
8 PM,6400.183333
9 PM,6159.108333
10 PM,5816.591667
11 PM,5419.108333
4-Dec,5884.996259
12 AM,5034.016667
1 AM,4796.814286
2 AM,4658.033333
3 AM,4586.466667
4 AM,4598.875
5 AM,4817.641667
6 AM,5327.741667
7 AM,5864.333333
8 AM,6204.958333
9 AM,6413.266667
10 AM,6452.758333
11 AM,6511.55
12 PM,6540.475
1 PM,6530.508333
2 PM,6508.15
3 PM,6547.991667
4 PM,6659.325
5 PM,6752.678571
6 PM,6629.625
7 PM,6458.428571
8 PM,6256.966667
9 PM,6037.983333
10 PM,5690.425
11 PM,5302.075
5-Dec,5811.189931
12 AM,4937.116667
1 AM,4702.491667
2 AM,4552.8
3 AM,4508.108333
4 AM,4534.058333
5 AM,4758.55
6 AM,5267.308333
7 AM,5784.258333
8 AM,6087.141667
9 AM,6250.141667
10 AM,6321.35
11 AM,6366.475
12 PM,6352.908333
1 PM,6385.766667
2 PM,6373.016667
3 PM,6441.325
4 PM,6602.283333
5 PM,6735.516667
6 PM,6619.925
7 PM,6455.641667
8 PM,6273.075
9 PM,6060.033333
10 PM,5747.441667
11 PM,5351.825
6-Dec,5753.434722
12 AM,4988.541667
1 AM,4762.716667
2 AM,4622.333333
3 AM,4549.808333
4 AM,4571.008333
5 AM,4779.45
6 AM,5280.875
7 AM,5793.425
8 AM,6109.658333
9 AM,6306.916667
10 AM,6360.191667
11 AM,6372.225
12 PM,6366.583333
1 PM,6356.55
2 PM,6321.983333
3 PM,6360.95
4 PM,6472.275
5 PM,6518.158333
6 PM,6364.275
7 PM,6188.5
8 PM,5996.283333
9 PM,5815.416667
10 PM,5565.275
11 PM,5259.033333
7-Dec,5382.114828
12 AM,4977.108333
1 AM,4757.075
2 AM,4611.183333
3 AM,4534.333333
4 AM,4515.375
5 AM,4584.441667
6 AM,4781.791667
7 AM,5011.325
8 AM,5292.366667
9 AM,5474.108333
10 AM,5663.041667
11 AM,5716.491667
12 PM,5716.408333
1 PM,5678.675
2 PM,5679.108333
3 PM,5697
4 PM,5833.566667
5 PM,6025.366667
6 PM,6042.408333
7 PM,5984.475
8 PM,5883.583333
9 PM,5780.8
10 PM,5585.366667
11 PM,5350.607143
8-Dec,5333.177397
12 AM,5078.158333
1 AM,4864.1
2 AM,4716.325
3 AM,4626.1
4 AM,4593.558333
5 AM,4636.933333
6 AM,4758.783333
7 AM,4909.233333
8 AM,5120.691667
9 AM,5316.683333
10 AM,5450.416667
11 AM,5530.033333
12 PM,5582.775
1 PM,5615.028571
2 PM,5618.425
3 PM,5662.308333
4 PM,5821.658333
5 PM,6026.383333
6 PM,6027.483333
7 PM,5971.533333
8 PM,5870.55
9 PM,5692.183333
10 PM,5424.566667
11 PM,5077.914286
9-Dec,5722.792905
12 AM,4755.308333
1 AM,4548.425
2 AM,4433.116667
3 AM,4377.166667
4 AM,4417.35
5 AM,4648.416667
6 AM,5149.758333
7 AM,5698.783333
8 AM,6053.8
9 AM,6290.133333
10 AM,6379.583333
11 AM,6378.00625
12 PM,6362.325
1 PM,6361.391667
2 PM,6336.166667
3 PM,6368.275
4 PM,6471.458333
5 PM,6573.061538
6 PM,6456.923077
7 PM,6302.564286
8 PM,6105.825
9 PM,5845.116667
10 PM,5497.166667
11 PM,5089.841667
10-Dec,5580.384247
12 AM,4723.658333
1 AM,4480.325
2 AM,4334.041667
3 AM,4266.958333
4 AM,4278.641667
5 AM,4476.7
6 AM,4992.083333
7 AM,5529.885714
8 AM,5881.776923
9 AM,6061.223077
10 AM,6158.058333
11 AM,6179.258333
12 PM,6203.4
1 PM,6218.316667
2 PM,6214.35
3 PM,6251.041667
4 PM,6381.941667
5 PM,6463.741667
6 PM,6331.133333
7 PM,6158.341667
8 PM,5967.358333
9 PM,5757.941667
10 PM,5456.175
11 PM,5106.1
11-Dec,5847.497917
12 AM,4758.583333
1 AM,4563.516667
2 AM,4444.533333
3 AM,4412.325
4 AM,4466.058333
5 AM,4705.15
6 AM,5225.808333
7 AM,5811.583333
8 AM,6173.391667
9 AM,6417.683333
10 AM,6492.583333
11 AM,6503.491667
12 PM,6476.566667
1 PM,6474.725
2 PM,6429.666667
3 PM,6488.358333
4 PM,6615.708333
5 PM,6794.5
6 PM,6691.775
7 PM,6531.216667
8 PM,6360.225
9 PM,6162.666667
10 PM,5868.875
11 PM,5470.958333
12-Dec,5974.463082
12 AM,5135.975
1 AM,4909.941667
2 AM,4783.075
3 AM,4720.408333
4 AM,4743.391667
5 AM,4972.716667
6 AM,5488.508333
7 AM,6041.466667
8 AM,6358.041667
9 AM,6509.375
10 AM,6558.083333
11 AM,6554.861538
12 PM,6545.733333
1 PM,6512.858333
2 PM,6497.166667
3 PM,6544.008333
4 PM,6689.4
5 PM,6888.141667
6 PM,6774.15
7 PM,6620.291667
8 PM,6437.416667
9 PM,6205.383333
10 PM,5884.058333
11 PM,5488.241667
13-Dec,5841.73686
12 AM,5105.583333
1 AM,4868.891667
2 AM,4729.666667
3 AM,4650.108333
4 AM,4649.266667
5 AM,4855.833333
6 AM,5321.107143
7 AM,5840.15
8 AM,6145.625
9 AM,6343.783333
10 AM,6451.8
11 AM,6497.55
12 PM,6484.175
1 PM,6478.841667
2 PM,6453.6
3 PM,6475.058333
4 PM,6593.325
5 PM,6644.416667
6 PM,6479.6
7 PM,6295.291667
8 PM,6070.85
9 PM,5883.225
10 PM,5604.433333
11 PM,5277.25
14-Dec,5255.508333
12 AM,4960.308333
1 AM,4737.266667
2 AM,4587.391667
3 AM,4494.508333
4 AM,4451.825
5 AM,4500.875
6 AM,4652.758333
7 AM,4874.766667
8 AM,5118.758333
9 AM,5348.925
10 AM,5496.766667
11 AM,5583.208333
12 PM,5609.291667
1 PM,5656.433333
2 PM,5683.941667
3 PM,5697.625
4 PM,5782.125
5 PM,5842.975
6 PM,5810.625
7 PM,5723.583333
8 PM,5614.65
9 PM,5475.175
10 PM,5324.95
11 PM,5103.466667
15-Dec,5200.375694
12 AM,4850.483333
1 AM,4634.158333
2 AM,4477.783333
3 AM,4384.125
4 AM,4342.866667
5 AM,4398.008333
6 AM,4508.1
7 AM,4674.691667
8 AM,4886.233333
9 AM,5126.416667
10 AM,5298.25
11 AM,5408
12 PM,5471.983333
1 PM,5466.025
2 PM,5502.708333
3 PM,5586.033333
4 PM,5725.108333
5 PM,5933.383333
6 PM,5976.383333
7 PM,5928.583333
8 PM,5854.658333
9 PM,5714.041667
10 PM,5481.791667
11 PM,5179.2
16-Dec,5921.219655
12 AM,4876.283333
1 AM,4685.841667
2 AM,4573.35
3 AM,4532.658333
4 AM,4581.735714
5 AM,4814.933333
6 AM,5311.15
7 AM,5864.458333
8 AM,6213.916667
9 AM,6452.575
10 AM,6563.275
11 AM,6602.758333
12 PM,6603.166667
1 PM,6605.85
2 PM,6616.016667
3 PM,6642.158333
4 PM,6766.6
5 PM,6854.733333
6 PM,6740.825
7 PM,6574.641667
8 PM,6387.6
9 PM,6178.216667
10 PM,5837.558333
11 PM,5452.216667
17-Dec,6089.154392
12 AM,5096.166667
1 AM,4859.008333
2 AM,4734.983333
3 AM,4682.391667
4 AM,4703.716667
5 AM,4918.975
6 AM,5404.316667
7 AM,5980.208333
8 AM,6359.025
9 AM,6591.483333
10 AM,6698.775
11 AM,6760.758333
12 PM,6777.075
1 PM,6786.391667
2 PM,6768.742857
3 PM,6820.01875
4 PM,6930.483333
5 PM,6985.533333
6 PM,6874.314286
7 PM,6688.241667
8 PM,6506.308333
9 PM,6269.741667
10 PM,5935.883333
11 PM,5519.416667
18-Dec,6090.990068
12 AM,5152.925
1 AM,4927.641667
2 AM,4786.583333
3 AM,4721.625
4 AM,4738.191667
5 AM,4967.2
6 AM,5487.5
7 AM,6031.95
8 AM,6324.225
9 AM,6446.416667
10 AM,6476.033333
11 AM,6495.175
12 PM,6574.833333
1 PM,6662.764286
2 PM,6608.764286
3 PM,6661.733333
4 PM,6855.616667
5 PM,7075.766667
6 PM,6965.533333
7 PM,6821.616667
8 PM,6658.358333
9 PM,6494.141667
10 PM,6216.158333
11 PM,5851.416667
19-Dec,6463.030556
12 AM,5533.441667
1 AM,5320.966667
2 AM,5201.175
3 AM,5160.183333
4 AM,5192.158333
5 AM,5410.75
6 AM,5891.716667
7 AM,6430.816667
8 AM,6762.983333
9 AM,6957.816667
10 AM,7018.5
11 AM,7041.933333
12 PM,7023.958333
1 PM,6998.491667
2 PM,6975.691667
3 PM,7050.183333
4 PM,7190.925
5 PM,7393.666667
6 PM,7305.216667
7 PM,7159.266667
8 PM,6958.375
9 PM,6731.083333
10 PM,6404.541667
11 PM,5998.891667
20-Dec,6287.190068
12 AM,5603.991667
1 AM,5372.016667
2 AM,5220.783333
3 AM,5127.308333
4 AM,5137.925
5 AM,5354.675
6 AM,5822.083333
7 AM,6335.4
8 AM,6645.533333
9 AM,6807.041667
10 AM,6838.35
11 AM,6842.292857
12 PM,6823.771429
1 PM,6776.358333
2 PM,6742.741667
3 PM,6745.258333
4 PM,6885.525
5 PM,7060.633333
6 PM,6923.025
7 PM,6747.458333
8 PM,6582.85
9 PM,6385.666667
10 PM,6121.816667
11 PM,5808.108333
21-Dec,5722.195862
12 AM,5505.658333
1 AM,5271.65
2 AM,5113.141667
3 AM,5022.775
4 AM,5001.15
5 AM,5057.875
6 AM,5207.941667
7 AM,5431.258333
8 AM,5663.933333
9 AM,5881.9
10 AM,6017.591667
11 AM,6079.908333
12 PM,6058.358333
1 PM,6007.408333
2 PM,5987.166667
3 PM,5991.925
4 PM,6076.983333
5 PM,6244.55
6 PM,6231.408333
7 PM,6173.991667
8 PM,6050.075
9 PM,5923.283333
10 PM,5746.683333
11 PM,5499.025
22-Dec,5365.192857
12 AM,5240.1125
1 AM,5011.158333
2 AM,4847.041667
3 AM,4759.883333
4 AM,4723.825
5 AM,4763.008333
6 AM,4872.2
7 AM,5048.525
8 AM,5239.2
9 AM,5404.816667
10 AM,5527.308333
11 AM,5582.033333
12 PM,5594.608333
1 PM,5564.3
2 PM,5552.683333
3 PM,5567.8
4 PM,5682.7
5 PM,5909.925
6 PM,5903.058333
7 PM,5854.35
8 PM,5777.075
9 PM,5675.708333
10 PM,5484.8
11 PM,5200.266667
23-Dec,5596.422449
12 AM,4907.325
1 AM,4707.608333
2 AM,4581.558333
3 AM,4522.583333
4 AM,4543.125
5 AM,4776.557143
6 AM,5158.441667
7 AM,5592.525
8 AM,5910.45
9 AM,6097.541667
10 AM,6150.108333
11 AM,6129.475
12 PM,6116.366667
1 PM,6090.425
2 PM,6072.558333
3 PM,6069.65
4 PM,6186.083333
5 PM,6332.908333
6 PM,6191.183333
7 PM,6021.7
8 PM,5881.85
9 PM,5697.85
10 PM,5479.558333
11 PM,5168.875
24-Dec,5394.55625
12 AM,4844.15
1 AM,4613.591667
2 AM,4470.5
3 AM,4399.333333
4 AM,4409.475
5 AM,4582.116667
6 AM,4957.683333
7 AM,5352.791667
8 AM,5653.633333
9 AM,5834.983333
10 AM,5883.216667
11 AM,5905.483333
12 PM,5878.666667
1 PM,5858.55
2 PM,5821.558333
3 PM,5827.35
4 PM,5936.175
5 PM,6109.266667
6 PM,5958.933333
7 PM,5779.15
8 PM,5612.933333
9 PM,5451.025
10 PM,5264.733333
11 PM,5064.05
25-Dec,4987.115278
12 AM,4846.041667
1 AM,4670.291667
2 AM,4527.458333
3 AM,4444.375
4 AM,4420.791667
5 AM,4481.85
6 AM,4624.658333
7 AM,4756.8
8 AM,4894.333333
9 AM,5025.616667
10 AM,5105.208333
11 AM,5146.85
12 PM,5154.408333
1 PM,5172.833333
2 PM,5148.208333
3 PM,5190.408333
4 PM,5290.533333
5 PM,5445.066667
6 PM,5425.416667
7 PM,5373.883333
8 PM,5312.625
9 PM,5229.641667
10 PM,5101.508333
11 PM,4901.958333
26-Dec,5496.719529
12 AM,4700.928571
1 AM,4526.75
2 AM,4407.291667
3 AM,4368.716667
4 AM,4388.725
5 AM,4572.85
6 AM,4961.983333
7 AM,5349.033333
8 AM,5680.483333
9 AM,5918.391667
10 AM,6002.208333
11 AM,6040.858333
12 PM,6031.058333
1 PM,6048.15
2 PM,6040.383333
3 PM,6072.75
4 PM,6214.75
5 PM,6364.116667
6 PM,6221.707143
7 PM,6055.566667
8 PM,5872.041667
9 PM,5667.492308
10 PM,5400.428571
11 PM,5095.15
27-Dec,5397.896918
12 AM,4767.041667
1 AM,4556.65
2 AM,4402.441667
3 AM,4334.275
4 AM,4336.283333
5 AM,4505.166667
6 AM,4881.95
7 AM,5258.814286
8 AM,5554.35
9 AM,5747.466667
10 AM,5872.525
11 AM,5949.6
12 PM,5956.216667
1 PM,5954.366667
2 PM,5941.775
3 PM,5948.475
4 PM,6053.716667
5 PM,6158.091667
6 PM,6021.816667
7 PM,5848.916667
8 PM,5682.964286
9 PM,5515.55
10 PM,5284.275
11 PM,4992.466667
28-Dec,4992.520486
12 AM,4707.933333
1 AM,4510.516667
2 AM,4371.55
3 AM,4295.45
4 AM,4272.733333
5 AM,4334.825
6 AM,4484.533333
7 AM,4664.7
8 AM,4840.925
9 AM,5018.558333
10 AM,5157.433333
11 AM,5233.85
12 PM,5269.325
1 PM,5230.691667
2 PM,5210.6
3 PM,5234.15
4 PM,5371.633333
5 PM,5554.516667
6 PM,5576.275
7 PM,5539.7
8 PM,5452.416667
9 PM,5338.508333
10 PM,5180.533333
11 PM,4969.133333
29-Dec,5025.100345
12 AM,4722.016667
1 AM,4529.316667
2 AM,4384.675
3 AM,4302.458333
4 AM,4269.466667
5 AM,4308.416667
6 AM,4424.25
7 AM,4556.266667
8 AM,4712.691667
9 AM,4896.383333
10 AM,5045.25
11 AM,5201.316667
12 PM,5294.216667
1 PM,5329.675
2 PM,5359.35
3 PM,5392.566667
4 PM,5515.933333
5 PM,5678.041667
6 PM,5693.041667
7 PM,5659.375
8 PM,5579.716667
9 PM,5449.341667
10 PM,5255.65
11 PM,4987.283333
30-Dec,5633.103595
12 AM,4724.642857
1 AM,4532.858333
2 AM,4418.775
3 AM,4361.583333
4 AM,4393.707143
5 AM,4586.058333
6 AM,4959.366667
7 AM,5388.516667
8 AM,5737.916667
9 AM,6003.116667
10 AM,6156.85
11 AM,6240.133333
12 PM,6273.858333
1 PM,6287.592857
2 PM,6290.10625
3 PM,6311.707143
4 PM,6393.464286
5 PM,6529.208333
6 PM,6394.716667
7 PM,6222.741667
8 PM,6020.008333
9 PM,5817.841667
10 PM,5539.825
11 PM,5225.375
31-Dec,5498.684589
12 AM,4926.208333
1 AM,4695.191667
2 AM,4538.541667
3 AM,4459.325
4 AM,4453.916667
5 AM,4613.9
6 AM,4997.664286
7 AM,5363.508333
8 AM,5690.516667
9 AM,5905.058333
10 AM,6016.358333
11 AM,6088.825
12 PM,6094.458333
1 PM,6068.283333
2 PM,5976.508333
3 PM,5956.808333
4 PM,6107.908333
5 PM,6277.171429
6 PM,6145.416667
7 PM,5926.258333
8 PM,5721.716667
9 PM,5507.9
10 PM,5301.95
11 PM,5088.791667
Grand Total,5946.402105
